"X","Unnamed..0","Time","Engine_Coolant_Temperature_degreesC","Intake_Manifold_Absolute_Pressure_kPa","Engine_RPM_RPM","Vehicle_Speed_Sensor_km_h","Intake_Air_Temperature_degreesC","Air_Flow_Rate_from_Mass_Flow_Sensor_g_s","Absolute_Throttle_Position_","Ambient_Air_Temperature_degreesC","Accelerator_Pedal_Position_D_","Accelerator_Pedal_Position_E_","label","Engine_Coolant_Temperature_A_degreesC","Intake_Air_Temperature_A_degreesC","Ambient_Air_Temperature_A_degreesC","distance_from_1","Predicted_Air_Flow_Rate_from_Mass_Flow_Sensor_g_s"
1326811,205688,"08:27:06.595",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,34.44,83.5,2.08978457261987,36.9,37.3,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,137.2864894713,31.6673580772006
1326810,205687,"08:27:06.506",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,34.44,83.5,2.08978457261987,36.9,37.3,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,137.2864894713,31.6673580772006
1326808,205685,"08:27:06.355",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,34.44,83.5,2.08978457261987,36.9,36.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,137.2864894713,31.7392597438672
1326807,205684,"08:27:06.294",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,34.44,83.5,2.08978457261987,36.1,36.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,137.2864894713,31.7016317676768
1326809,205686,"08:27:06.445",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,34.44,83.5,2.08978457261987,36.9,37.3,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,137.2864894713,31.6673580772006
1326803,205680,"08:27:05.995",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.44,83.5,2.08978457261987,36.1,36.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,137.336697920191,31.7016317676768
1326802,205679,"08:27:05.907",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.44,83.5,2.08978457261987,36.1,36.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,137.844252193188,31.7016317676768
1374191,261314,"20:09:49.944",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,36.88,83.5,2.08978457261987,47.8,48.6,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,137.925194283693,31.212894047619
1326752,205629,"08:27:02.095",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,30.49,83.5,2.08978457261987,27.8,28.2,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.109459226141,30.4208095454545
1370937,257890,"20:01:46.208",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,33.8,30.6,2.08978457261987,16.1,43.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.524902417355,33.8457798629149
1370935,257888,"20:01:46.059",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,33.8,30.6,2.08978457261987,46.3,43.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.524902417355,32.2712080952381
1370934,257887,"20:01:45.969",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,33.8,83.5,2.08978457261987,46.3,43.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.524902417355,31.3439080952381
1370938,257891,"20:01:46.269",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,33.8,30.6,2.08978457261987,16.1,24.3,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.524902417355,33.6830634343434
1370939,257892,"20:01:46.358",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,33.8,30.6,2.08978457261987,16.1,24.3,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.524902417355,33.6830634343434
1370936,257889,"20:01:46.119",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,33.8,30.6,2.08978457261987,46.3,43.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.524902417355,32.2712080952381
1326753,205630,"08:27:02.156",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,30.49,83.5,2.08978457261987,27.8,28.2,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.614183959704,30.4208095454545
1326755,205632,"08:27:02.307",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,30.05,83.5,2.08978457261987,27.8,28.2,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.614183959704,30.4208095454545
1326756,205633,"08:27:02.395",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,30.05,83.5,2.08978457261987,27.8,28.2,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.614183959704,30.4208095454545
1326757,205634,"08:27:02.457",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,30.05,83.5,2.08978457261987,27.8,28.2,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.614183959704,30.4208095454545
1326758,205635,"08:27:02.546",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,30.05,83.5,2.08978457261987,29.4,28.2,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.614183959704,30.4949095454545
1326759,205636,"08:27:02.606",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,30.05,83.5,2.08978457261987,29.4,29.4,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.614183959704,30.4342095454545
1326760,205637,"08:27:02.698",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,30.05,83.5,2.08978457261987,29.4,29.4,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.614183959704,30.4342095454545
1326754,205631,"08:27:02.246",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,30.49,83.5,2.08978457261987,27.8,28.2,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.614183959704,30.4208095454545
1374262,261385,"20:10:04.685",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,37.99,83.5,2.08978457261987,46.7,47.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.950803569518,31.3005545238095
1374267,261390,"20:10:06.500",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,25.16,81.2,2.08978457261987,47.1,47.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.973914833244,31.3856495238095
1374264,261387,"20:10:05.508",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,25.16,83.5,2.08978457261987,46.7,47.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.973914833244,31.3005545238095
1374266,261389,"20:10:06.086",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,25.16,81.2,2.08978457261987,46.7,47.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.973914833244,31.4926495238095
1374265,261388,"20:10:05.921",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,25.16,81.2,2.08978457261987,46.7,47.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.973914833244,31.4926495238095
1374268,261391,"20:10:06.636",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,25.16,81.2,2.08978457261987,47.1,47.1,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.973914833244,31.2519328571429
1374263,261386,"20:10:05.233",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,37.99,83.5,2.08978457261987,46.7,47.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.973914833244,31.3005545238095
1374269,261392,"20:10:06.829",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,25.16,81.2,2.08978457261987,47.1,47.1,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,138.973914833244,31.2519328571429
1276926,144062,"08:45:40.317",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,33.47,31,2.08978457261987,49.8,52.9,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.25999210005,32.9838246969697
1319160,197781,"19:45:55.812",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.66,83.5,2.08978457261987,43.9,43.1,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.412703400798,31.6772058225108
1319161,197782,"19:45:55.931",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.66,31,2.08978457261987,43.9,43.1,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.412703400798,32.5987614285714
1319162,197783,"19:45:56.022",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.66,31,2.08978457261987,43.9,43.1,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.412703400798,32.5987614285714
1319163,197784,"19:45:56.261",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.66,31,2.08978457261987,31.8,43.1,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.412703400798,34.3874448629149
1319164,197785,"19:45:56.351",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.66,31,2.08978457261987,31.8,39.2,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.412703400798,34.0609834343434
1319165,197786,"19:45:56.412",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.66,31,2.08978457261987,31.8,39.2,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.412703400798,34.0609834343434
1337940,219552,"21:28:44.718",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,36.74,83.5,2.08978457261987,14.1,14.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.421897939876,31.8065032084582
1326797,205674,"08:27:05.457",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.44,83.5,2.08978457261987,35.3,35.7,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.506568615989,31.3640384343434
1326796,205673,"08:27:05.395",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.44,83.5,2.08978457261987,35.3,35.7,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.506568615989,31.3640384343434
1326793,205670,"08:27:05.156",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,27.08,83.5,2.08978457261987,35.3,35.7,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.506568615989,31.3640384343434
1326795,205672,"08:27:05.307",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.44,83.5,2.08978457261987,35.3,35.7,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.506568615989,31.3640384343434
1326800,205677,"08:27:05.757",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.44,83.5,2.08978457261987,36.1,36.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.506568615989,31.7016317676768
1326799,205676,"08:27:05.696",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.44,83.5,2.08978457261987,36.1,36.5,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.506568615989,31.7016317676768
1326798,205675,"08:27:05.546",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,32.44,83.5,2.08978457261987,36.1,35.7,"fleet2",90.5326808537039,28.3942021342598,21.5861924556397,139.506568615989,31.5471817676768
