"X","Unnamed..0","Time","Engine_Coolant_Temperature_degreesC","Intake_Manifold_Absolute_Pressure_kPa","Engine_RPM_RPM","Vehicle_Speed_Sensor_km_h","Intake_Air_Temperature_degreesC","Air_Flow_Rate_from_Mass_Flow_Sensor_g_s","Absolute_Throttle_Position_","Ambient_Air_Temperature_degreesC","Accelerator_Pedal_Position_D_","Accelerator_Pedal_Position_E_","label","Engine_Coolant_Temperature_A_degreesC","Intake_Air_Temperature_A_degreesC","Ambient_Air_Temperature_A_degreesC","distance_from_1","Predicted_Air_Flow_Rate_from_Mass_Flow_Sensor_g_s"
29741,2551305,"09:39:15.707",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.41,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.7411642000632,43.2189790032864
29742,2551306,"09:39:15.854",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.41,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.7411642000632,43.2189790032864
29743,2551307,"09:39:16.034",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.41,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.7411642000632,43.2189790032864
29744,2551308,"09:39:16.155",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.41,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.7411642000632,43.4094343720782
29745,2551309,"09:39:16.244",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.41,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.7411642000632,43.4094343720782
29255,2550819,"09:38:18.074",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.44,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.8687936623431,43.2189790032864
29254,2550818,"09:38:17.987",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.44,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.8687936623431,43.2189790032864
29251,2550815,"09:38:17.563",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.44,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.8687936623431,43.2189790032864
29247,2550811,"09:38:16.996",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.36,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.8687936623431,43.2189790032864
29248,2550812,"09:38:17.173",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.36,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.8687936623431,43.2189790032864
29252,2550816,"09:38:17.716",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.44,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.8687936623431,43.2189790032864
29250,2550814,"09:38:17.413",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.44,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.8687936623431,43.2189790032864
29253,2550817,"09:38:17.896",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.44,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.8687936623431,43.2189790032864
29249,2550813,"09:38:17.294",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.36,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.8687936623431,43.2189790032864
30637,2552241,"09:41:05.115",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.72,83.5,2.08978457261987,47.8,48.6,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.911762630347,44.9539317902525
29257,2550821,"09:38:18.316",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.44,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.9219737841273,43.2189790032864
29273,2550837,"09:38:20.173",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.9219737841273,43.2189790032864
29268,2550832,"09:38:19.636",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.9219737841273,43.2189790032864
29270,2550834,"09:38:19.814",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.9219737841273,43.2189790032864
29274,2550838,"09:38:20.324",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.9219737841273,43.2189790032864
29269,2550833,"09:38:19.725",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.9219737841273,43.2189790032864
29275,2550839,"09:38:20.443",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.9219737841273,43.2189790032864
29272,2550836,"09:38:20.055",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.9219737841273,43.2189790032864
29271,2550835,"09:38:19.933",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.9219737841273,43.2189790032864
29737,2551301,"09:39:15.314",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.41,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,92.933270706785,43.2189790032864
30646,2552250,"09:41:06.375",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.19,83.5,2.08978457261987,47.8,48.2,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.0962465736223,44.9312300246848
29277,2550841,"09:38:20.954",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1148408556725,43.2189790032864
29279,2550843,"09:38:21.194",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1148408556725,43.2189790032864
29280,2550844,"09:38:21.373",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,52.55,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1148408556725,43.2189790032864
29285,2550849,"09:38:21.883",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,52.55,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1148408556725,43.2189790032864
29284,2550848,"09:38:21.764",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,52.55,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1148408556725,43.2189790032864
29283,2550847,"09:38:21.673",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,52.55,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1148408556725,43.2189790032864
29281,2550845,"09:38:21.465",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,52.55,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1148408556725,43.2189790032864
29278,2550842,"09:38:21.074",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1148408556725,43.2189790032864
29282,2550846,"09:38:21.554",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,52.55,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1148408556725,43.2189790032864
29736,2551300,"09:39:15.194",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.41,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.170445855271,43.2189790032864
29256,2550820,"09:38:18.193",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.44,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.1804571484552,43.2189790032864
29276,2550840,"09:38:20.777",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.2763526840232,43.2189790032864
29245,2550809,"09:38:16.759",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.36,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4068350984913,43.2189790032864
29244,2550808,"09:38:16.665",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.36,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4068350984913,43.2189790032864
29243,2550807,"09:38:16.483",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.36,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4068350984913,43.4094343720782
29242,2550806,"09:38:16.363",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.36,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4068350984913,43.4094343720782
29241,2550805,"09:38:16.214",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.36,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4068350984913,43.4094343720782
29240,2550804,"09:38:16.124",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.36,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4068350984913,43.4094343720782
29239,2550803,"09:38:16.036",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.22,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4068350984913,43.4094343720782
29238,2550802,"09:38:15.944",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.22,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4068350984913,43.4094343720782
29237,2550801,"09:38:15.618",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.22,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4068350984913,43.4094343720782
29754,2551318,"09:39:17.175",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4811161818995,43.2189790032864
29753,2551317,"09:39:17.058",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.8,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4811161818995,43.4094343720782
29752,2551316,"09:39:16.970",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.8,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4811161818995,43.4094343720782
29751,2551315,"09:39:16.846",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.8,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4811161818995,43.4094343720782
29750,2551314,"09:39:16.755",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.8,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4811161818995,43.4094343720782
29749,2551313,"09:39:16.635",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.41,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4811161818995,43.4094343720782
29748,2551312,"09:39:16.544",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.41,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4811161818995,43.4094343720782
29747,2551311,"09:39:16.426",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.41,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4811161818995,43.4094343720782
29755,2551319,"09:39:17.264",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.8,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.4811161818995,43.2189790032864
29746,2551310,"09:39:16.335",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,53.41,83.5,2.08978457261987,14.1,14.1,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5355176036118,43.4094343720782
29154,2550718,"09:38:05.656",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.47,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5781579070089,43.2189790032864
29153,2550717,"09:38:05.474",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.47,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5781579070089,43.2189790032864
29148,2550712,"09:38:04.934",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.13,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5781579070089,43.2189790032864
29147,2550711,"09:38:04.846",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.13,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5781579070089,43.2189790032864
29151,2550715,"09:38:05.234",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.47,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5781579070089,43.2189790032864
29150,2550714,"09:38:05.143",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.47,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5781579070089,43.2189790032864
29149,2550713,"09:38:05.025",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,55.13,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5781579070089,43.2189790032864
29152,2550716,"09:38:05.355",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.47,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5781579070089,43.2189790032864
29155,2550719,"09:38:05.805",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,54.47,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.5781579070089,43.2189790032864
29293,2550857,"09:38:22.753",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.61,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.6600851382923,43.2189790032864
29287,2550851,"09:38:22.093",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,52.55,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.6600851382923,43.2189790032864
29288,2550852,"09:38:22.215",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,52.55,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.6600851382923,43.2189790032864
29290,2550854,"09:38:22.425",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.61,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.6600851382923,43.2189790032864
29291,2550855,"09:38:22.515",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.61,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.6600851382923,43.2189790032864
29292,2550856,"09:38:22.604",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.61,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.6600851382923,43.2189790032864
29295,2550859,"09:38:23.024",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.61,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.6600851382923,43.2189790032864
29294,2550858,"09:38:22.903",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,51.61,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.6600851382923,43.2189790032864
29289,2550853,"09:38:22.306",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,52.55,83.5,2.08978457261987,14.1,14.5,"fleet4",90.5326808537039,28.3942021342598,21.5861924556397,93.6600851382923,43.2189790032864
