"X","Unnamed..0","Time","Engine_Coolant_Temperature_degreesC","Intake_Manifold_Absolute_Pressure_kPa","Engine_RPM_RPM","Vehicle_Speed_Sensor_km_h","Intake_Air_Temperature_degreesC","Air_Flow_Rate_from_Mass_Flow_Sensor_g_s","Absolute_Throttle_Position_","Ambient_Air_Temperature_degreesC","Accelerator_Pedal_Position_D_","Accelerator_Pedal_Position_E_","label","Engine_Coolant_Temperature_A_degreesC","Intake_Air_Temperature_A_degreesC","Ambient_Air_Temperature_A_degreesC","distance_from_1","Predicted_Air_Flow_Rate_from_Mass_Flow_Sensor_g_s"
1135815,2399382,"19:09:25.683",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,27.33,83.5,2.08978457261987,20.8,35.3,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,108.343836296565,44.0024903951604
1135814,2399381,"19:09:25.562",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,27.33,83.5,2.08978457261987,20.8,35.3,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,108.343836296565,44.0024903951604
1135813,2399380,"19:09:25.413",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,27.33,83.5,2.08978457261987,20.8,51.8,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,108.343836296565,42.552898044733
1135812,2399379,"19:09:25.293",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,27.33,83.5,2.08978457261987,57.6,51.8,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,108.343836296565,42.9834208008658
1135811,2399378,"19:09:25.203",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,27.33,83.5,2.08978457261987,57.6,51.8,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,108.343836296565,42.9834208008658
1135810,2399377,"19:09:25.113",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,27.33,83.5,2.08978457261987,57.6,51.8,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,108.343836296565,42.9834208008658
86493,32718,"15:01:58.718",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,28.05,83.5,2.08978457261987,19.2,37.6,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,109.349739749537,44.0616803951604
86492,32717,"15:01:58.627",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,28.05,83.5,2.08978457261987,52.5,37.6,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,109.349739749537,44.0186161599511
86494,32719,"15:01:58.807",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,28.05,83.5,2.08978457261987,19.2,24.3,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,109.349739749537,44.6139697284937
86490,32715,"15:01:58.447",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,28.05,83.5,2.08978457261987,52.5,37.6,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,109.349739749537,44.0186161599511
86495,32720,"15:01:58.898",89.0878214037526,202.496189524059,2331.51739707618,133.334633538744,8.50566365531619,28.05,83.5,2.08978457261987,19.2,24.3,"fleet3",90.5326808537039,28.3942021342598,21.5861924556397,109.349739749537,44.6139697284937
